homeTeam,awayTeam,homeGoals,awayGoals,month,pHomeWin1,pDraw1,pAwayWin1,pHomeWin2,pDraw2,pAwayWin2,pHomeWin3,pDraw3,pAwayWin3,dPoints,dRank,dGlobalRank,dAccuracy,dEfficiency,dVulnerability,openningOddHome,openningOddDraw,openningOddAway,closingOddHome,closingOddDraw,closingOddAway
Bayern Munich,Hamburg,5,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-12,-12,nan,nan,nan,1.09,12.87,35.46,1.1,12.57,30.92
Augsburg,Hertha,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-8,-8,nan,nan,nan,2.04,3.43,4.2,2.13,3.43,3.87
Darmstadt,Hannover,2,2,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-10,nan,nan,nan,2.56,3.35,3.02,2.7,3.28,2.9
Dortmund,M'gladbach,4,0,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-14,-12,nan,nan,nan,1.73,4.0,5.21,1.63,4.24,5.85
Leverkusen,Hoffenheim,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-8,nan,nan,nan,1.52,4.7,6.76,1.48,4.84,7.28
Mainz,Ingolstadt,0,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-11,-9,nan,nan,nan,2.03,3.54,4.08,1.97,3.63,4.2
Werder Bremen,Schalke 04,0,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-10,-7,nan,nan,nan,3.1,3.62,2.37,3.22,3.74,2.26
Stuttgart,FC Koln,1,3,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-7,-3,nan,nan,nan,2.06,3.54,3.96,2.07,3.67,3.77
Wolfsburg,Ein Frankfurt,2,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-6,-1,nan,nan,nan,1.48,5.0,6.95,1.44,5.27,7.29
Hertha,Werder Bremen,1,1,8,nan,nan,nan,0.5,0.0,0.5,0.5,0.0,0.5,0.0,-2,-8,nan,nan,nan,2.11,3.49,3.86,2.1,3.54,3.82
